datetime,temperature,humidity,wind_speed,pressure
2017-03-09T09:00:00,29.6,74,24.1,980.8
2017-03-09T12:00:00,34.6,48,33.4,979.8
2017-03-09T15:00:00,36.8,36,31.5,977.5
2017-03-09T18:00:00,35.4,41,18.5,976.9
2017-03-09T21:00:00,29,64,5.6,978.3
2017-03-10T00:00:00,27,76,3.7,978.7
2017-03-10T03:00:00,26,76,3.7,979.3
2017-03-10T06:00:00,24,84,7.4,979.3
2017-03-10T09:00:00,27.8,65,11.1,982.5
2017-03-10T12:00:00,32.4,60,18.5,984.7
2017-03-10T15:00:00,27.4,66,18.5,984.8
2017-03-10T18:00:00,27,69,14.8,983.3
2017-03-10T21:00:00,24.6,71,11.1,984.3
2017-03-11T00:00:00,23,83,11.1,984.3
2017-03-11T03:00:00,22.2,88,11.1,982.8
2017-03-11T06:00:00,21.2,92,7.4,982.3
2017-03-11T09:00:00,25.2,81,11.1,982.9
2017-03-11T12:00:00,31.6,57,14.8,984.4
2017-03-11T15:00:00,34.4,47,18.5,982.4
2017-03-11T18:00:00,31.2,64,11.1,980.8
2017-03-11T21:00:00,27.4,75,7.4,981.4
2017-03-12T00:00:00,25.8,85,7.4,982.8
2017-03-12T03:00:00,25.4,88,7.4,982.4
2017-03-12T06:00:00,23.8,93,7.4,982.3
2017-03-12T09:00:00,27.6,80,5.6,984.1
2017-03-12T12:00:00,32.6,57,18.5,983.2
2017-03-12T15:00:00,24,91,20.4,982.7
2017-03-12T18:00:00,23.8,92,11.1,983
2017-03-12T21:00:00,22.8,92,18.5,984.7
2017-03-13T00:00:00,20,91,20.4,985.8
2017-03-13T03:00:00,18.4,94,18.5,984.9
2017-03-13T06:00:00,17.4,94,12.1,984.9
2017-03-13T09:00:00,19.8,82,18.5,987.2
2017-03-13T12:00:00,24.6,50,22.2,987
2017-03-13T15:00:00,27.4,48,25.9,985
2017-03-13T18:00:00,27.2,49,18.5,984.2
2017-03-13T21:00:00,22.4,62,14.8,984.7
2017-03-14T00:00:00,18.4,75,14.8,985.5
2017-03-14T03:00:00,16.4,82,14.8,984.9
2017-03-14T06:00:00,14.4,86,11.1,984.3
2017-03-14T09:00:00,20.6,77,11.1,985.2
2017-03-14T12:00:00,29,57,3.7,984.7
2017-03-14T15:00:00,33.2,45,5.6,982.5
2017-03-14T18:00:00,30.6,61,5.6,981.4
2017-03-14T21:00:00,27.4,74,5.6,981.5
2017-03-15T00:00:00,24.6,86,5.6,982.4
2017-03-15T03:00:00,24,95,3.7,983.9
2017-03-15T06:00:00,23.6,87,5.6,982.8
2017-03-15T09:00:00,27,76,27.8,984.6
2017-03-15T12:00:00,30.8,60,35.2,985.4
2017-03-15T15:00:00,33.4,53,29.6,983.5
2017-03-15T18:00:00,32.6,57,20.4,982.1
2017-03-15T21:00:00,27.6,73,9.3,981.9
2017-03-16T00:00:00,26,76,9.3,983.3
2017-03-16T03:00:00,24.8,78,11.1,981.5
2017-03-16T06:00:00,20.8,100,35.2,982.4
2017-03-16T09:00:00,21,99,18.5,985.3
2017-03-16T12:00:00,23,92,14.8,986.1
2017-03-16T15:00:00,24.6,79,18.5,984.1
2017-03-16T18:00:00,23.4,89,5.6,984.1
2017-03-16T21:00:00,21.6,94,14.8,984.5
2017-03-17T00:00:00,19.4,95,37.1,986.7
2017-03-17T03:00:00,19,91,27.8,986.9
2017-03-17T06:00:00,18.8,92,14.8,986.9
2017-03-17T09:00:00,20,81,25.9,988.5
2017-03-17T12:00:00,23.8,70,33.4,988.7
2017-03-17T15:00:00,24.6,70,29.6,987.2
2017-03-17T18:00:00,24.2,67,27.8,
2017-03-17T21:00:00,21.2,81,27.8,987.8
2017-03-18T00:00:00,19,73,27.8,987.9
2017-03-18T03:00:00,16.6,84,25.9,987
2017-03-18T06:00:00,15.6,85,20.4,986.3
2017-03-18T09:00:00,18.6,77,14.8,988.1
2017-03-18T12:00:00,23.2,73,7.4,989.4
2017-03-18T15:00:00,28.8,59,7.4,986.6
2017-03-18T18:00:00,28.4,61,12.1,984.6
2017-03-18T21:00:00,24,84,12.1,987
2017-03-19T00:00:00,22.2,88,5.6,987.7
2017-03-19T03:00:00,21,91,0,985.5
2017-03-19T06:00:00,22.2,88,9.3,987
2017-03-19T09:00:00,23.2,80,16.7,989
2017-03-19T12:00:00,25.8,64,18.5,989.1
2017-03-19T15:00:00,28.4,56,14.8,987.7
2017-03-19T18:00:00,29.2,52,11.1,987.3
2017-03-19T21:00:00,25,68,9.3,987.2
2017-03-20T00:00:00,21.4,83,5.6,988
2017-03-20T03:00:00,19.4,95,0,987.5
2017-03-20T06:00:00,18.6,95,5.6,987.7
2017-03-20T09:00:00,24,83,7.4,990
2017-03-20T12:00:00,27.6,65,11.1,990
2017-03-20T15:00:00,30.6,50,5.6,987.7
2017-03-20T18:00:00,30,47,9.3,987
2017-03-20T21:00:00,23.6,78,7.4,987.7
2017-03-21T00:00:00,22.8,84,7.4,988.7
2017-03-21T03:00:00,20.8,91,9.3,988.9
2017-03-21T06:00:00,20.2,88,12.1,989.6
2017-03-21T09:00:00,23,76,14.8,991.3
2017-03-21T12:00:00,27.8,65,14.8,991.7
2017-03-21T15:00:00,29.2,57,14.8,989.3
2017-03-21T18:00:00,30,53,11.1,989.3
2017-03-21T21:00:00,24.4,73,7.4,989.4
2017-03-22T00:00:00,21.2,81,7.4,988.5
2017-03-22T03:00:00,20.6,93,7.4,988.8
2017-03-22T06:00:00,19.2,90,7.4,989.2
2017-03-22T09:00:00,22.6,78,11.1,990.5
2017-03-22T12:00:00,28,57,9.3,990.5
2017-03-22T15:00:00,30.4,46,7.4,987.9
2017-03-22T18:00:00,28.4,55,5.6,987
2017-03-22T21:00:00,25.6,64,5.6,987.3
2017-03-23T00:00:00,23.8,75,9.3,987.2
2017-03-23T03:00:00,23,84,5.6,987.3
2017-03-23T06:00:00,22.4,79,7.4,986.7
2017-03-23T09:00:00,24.2,81,11.1,987.5
2017-03-23T12:00:00,29,65,18.5,988.7
2017-03-23T15:00:00,31.8,56,14.8,987
2017-03-23T18:00:00,30,65,7.4,985.3
2017-03-23T21:00:00,25,76,7.4,985.1
2017-03-24T00:00:00,23.6,85,7.4,985.6
2017-03-24T03:00:00,23.4,89,7.4,985.5
2017-03-24T06:00:00,22,92,7.4,985.3
2017-03-24T09:00:00,24,84,3.7,985.7
2017-03-24T12:00:00,29,58,7.4,985.6
2017-03-24T15:00:00,29,58,22.2,983.9
2017-03-24T18:00:00,26,76,11.1,983
2017-03-24T20:00:00,23.4,80,5.6,984.1
2017-03-24T23:00:00,22.4,80,5.6,984.1
2017-03-25T02:00:00,21.4,87,7.4,983.1
2017-03-25T05:00:00,20.4,87,3.7,982.8
2017-03-25T08:00:00,22.8,84,7.4,985.3
2017-03-25T11:00:00,30.6,50,7.4,985.7
2017-03-25T14:00:00,32.2,46,5.6,982.5
2017-03-25T17:00:00,29.6,61,9.3,980.6
2017-03-25T20:00:00,26.6,72,5.6,981.8
2017-03-25T23:00:00,24.8,78,5.6,983.6
2017-03-26T02:00:00,24,91,5.6,981.5
2017-03-26T05:00:00,23,90,7.4,982.6
2017-03-26T08:00:00,22.8,93,14.8,983.9
2017-03-26T11:00:00,23,92,14.8,985.7
2017-03-26T14:00:00,23,92,14.8,983.9
2017-03-26T17:00:00,23,92,14.8,983.5
2017-03-26T20:00:00,22,92,9.3,983.1
2017-03-26T23:00:00,21.8,93,9.3,984.3
2017-03-27T02:00:00,20.4,95,3.7,983.7
2017-03-27T05:00:00,20.2,96,11.1,984.9
2017-03-27T08:00:00,21.8,92,7.4,987.1
2017-03-27T11:00:00,26,76,11.1,987
2017-03-27T14:00:00,28.2,63,7.4,985.4
2017-03-27T17:00:00,27.8,65,9.3,984.3
2017-03-27T20:00:00,24.4,80,5.6,985.3
2017-03-27T23:00:00,21.6,94,0,986
2017-03-28T02:00:00,20,99,5.6,985.7
2017-03-28T05:00:00,20.2,98,5.6,985.7
2017-03-28T08:00:00,23,91,12.1,988.8
2017-03-28T11:00:00,27.8,59,18.5,990.1
2017-03-28T14:00:00,30,53,12.1,988.4
2017-03-28T17:00:00,29,52,12.1,986.7
2017-03-28T20:00:00,24,75,7.4,987.1
2017-03-28T23:00:00,22.6,78,7.4,986.9
2017-03-29T02:00:00,21.8,84,12.1,987.2
2017-03-29T05:00:00,21,89,14.8,987.4
2017-03-29T08:00:00,23.6,78,12.1,988.1
2017-03-29T11:00:00,28.8,53,16.7,988.1
2017-03-29T14:00:00,29.8,48,12.1,985.7
2017-03-29T17:00:00,29.4,50,12.1,984.1
2017-03-29T20:00:00,23,86,3.7,984.7
2017-03-29T23:00:00,20.8,91,5.6,983.7
2017-03-30T02:00:00,20.8,92,7.4,984.5
2017-03-30T05:00:00,20.2,89,9.3,985.1
2017-03-30T08:00:00,23,74,20.4,986.9
2017-03-30T11:00:00,27,63,27.8,988.2
2017-03-30T14:00:00,29.6,49,20.4,986.5
2017-03-30T17:00:00,29,52,7.4,985.5
2017-03-30T20:00:00,24,75,7.4,985.7
2017-03-30T23:00:00,22,82,5.6,985.9
2017-03-31T02:00:00,21.6,78,16.7,985.7
2017-03-31T05:00:00,19.4,87,9.3,985.9
2017-03-31T08:00:00,21.8,75,18.5,987.7
2017-03-31T11:00:00,26.6,58,14.8,988.8
2017-03-31T14:00:00,28.2,56,9.3,987.3
2017-03-31T17:00:00,28,63,9.3,987.2
2017-03-31T20:00:00,23.6,77,5.6,987.8
2017-03-31T23:00:00,20.8,84,5.6,988.3
2017-04-01T02:00:00,20,82,11.1,988.1
2017-04-01T05:00:00,18.4,85,11.1,988.2
2017-04-01T08:00:00,20.7,74,20.4,991
2017-04-01T11:00:00,25.4,52,18.5,990.8
2017-04-01T14:00:00,28.5,42,16.7,988.6
2017-04-01T17:00:00,27.1,50,9.3,987.5
2017-04-01T20:00:00,22.3,71,7.4,988
2017-04-01T23:00:00,19.2,80,0,987.6
2017-04-02T02:00:00,17.8,90,12.1,986.6
2017-04-02T05:00:00,17.3,88,9.3,986
2017-04-02T08:00:00,21.2,73,18.5,988.2
2017-04-02T11:00:00,25,60,22.2,989.4
2017-04-02T14:00:00,28,50,25.9,986.4
2017-04-02T17:00:00,26,62,11.1,984.4
2017-04-02T20:00:00,21.4,87,0,985.1
2017-04-02T23:00:00,20.6,87,12.1,985.1
2017-04-03T02:00:00,20,91,0,984.1
2017-04-03T05:00:00,18,90,11.1,984.1
2017-04-03T08:00:00,23,76,14.8,984.8
2017-04-03T11:00:00,27,55,14.8,985
2017-04-03T14:00:00,29,52,14.8,983.4
2017-04-03T17:00:00,27,62,14.8,982.4
2017-04-03T20:00:00,24,75,11.1,982.2
2017-04-03T23:00:00,23.6,79,11.1,982.8
2017-04-04T02:00:00,23,88,14.8,982
2017-04-04T05:00:00,22,91,11.1,982.4
2017-04-04T08:00:00,23.4,81,9.3,983.2
2017-04-04T11:00:00,26,63,22.2,983.7
2017-04-04T14:00:00,22,92,14.8,982.2
2017-04-04T17:00:00,22.6,95,16.7,981.2
2017-04-04T20:00:00,22.2,97,16.7,980.8
2017-04-04T23:00:00,22,92,5.6,980.6
2017-04-05T02:00:00,22.6,94,9.3,980.1
2017-04-05T05:00:00,22.6,94,12.1,979.5
2017-04-05T08:00:00,23,91,5.6,982.4
2017-04-05T11:00:00,24,91,7.4,982.2
2017-04-05T14:00:00,19.8,100,7.4,982.2
2017-04-05T17:00:00,20.2,98,7.4,981.4
2017-04-05T20:00:00,19.8,93,12.1,982.8
2017-04-05T23:00:00,19.8,93,0,984.4
2017-04-06T02:00:00,19.2,97,5.6,983.6
2017-04-06T05:00:00,19,99,11.1,984.3
2017-04-06T08:00:00,19.8,93,18.5,985.6
2017-04-06T11:00:00,25,75,22.2,985
2017-04-06T14:00:00,28,63,14.8,982.8
2017-04-06T17:00:00,27.2,61,18.5,982.6
2017-04-06T20:00:00,23.4,78,14.8,982.1
2017-04-06T23:00:00,20.8,84,5.6,983.2
2017-04-07T02:00:00,19.8,92,5.6,982.2
2017-04-07T05:00:00,19,91,5.6,982
2017-04-07T08:00:00,22.6,85,12.1,983.6
2017-04-07T11:00:00,25.6,78,20.4,983.5
2017-04-07T14:00:00,28.5,73,16.7,981.6
2017-04-07T17:00:00,27.7,79,16.7,980.8
2017-04-07T20:00:00,24.4,88,9.3,981.6
2017-04-07T23:00:00,23.8,92,18.5,982.7
2017-04-08T02:00:00,23.9,92,14.8,982.7
2017-04-08T05:00:00,23.5,88,16.7,982.9
2017-04-08T08:00:00,23.4,95,18.5,984.3
2017-04-08T11:00:00,26.8,79,20.4,984.3
2017-04-08T14:00:00,27.6,73,18.5,982.3
2017-04-08T17:00:00,25.8,93,5.6,981.5
2017-04-08T20:00:00,24.6,95,11.1,983.7
2017-04-08T23:00:00,24.4,96,14.8,982.7
2017-04-09T02:00:00,24.2,97,14.8,983.1
2017-04-09T05:00:00,23.6,95,7.4,982.7
2017-04-09T08:00:00,25,91,24.1,985
2017-04-09T11:00:00,27,84,31.5,986
2017-04-09T14:00:00,27.8,79,22.2,984
2017-04-09T17:00:00,26.2,89,14.8,982.1
2017-04-09T20:00:00,25.2,91,0,984.1
2017-04-09T23:00:00,24,92,9.3,985.1
2017-04-10T02:00:00,24,92,0,982.1
2017-04-10T05:00:00,24,92,0,983.1
2017-04-10T08:00:00,26.2,83,16.7,982.4
2017-04-10T11:00:00,29.6,67,25.9,983.6
2017-04-10T14:00:00,24,90,20.4,983
2017-04-10T17:00:00,27,84,5.6,983
2017-04-10T20:00:00,24.4,89,7.4,985.5
2017-04-10T23:00:00,22.8,94,9.3,986.7
2017-04-11T02:00:00,20.6,94,20.4,985.7
2017-04-11T05:00:00,19.6,94,18.5,986.3
2017-04-11T08:00:00,20.2,89,12.1,988.3
2017-04-11T11:00:00,22,81,16.7,989.6
2017-04-11T14:00:00,21.8,84,25.9,988.7
2017-04-11T17:00:00,21.8,84,16.7,988
2017-04-11T20:00:00,19.6,86,7.4,989.3
2017-04-11T23:00:00,18.8,91,12.1,989.7
2017-04-12T02:00:00,17,90,24.1,989.4
2017-04-12T05:00:00,15.8,91,14.8,989.1
2017-04-12T08:00:00,18.2,79,14.8,990
2017-04-12T11:00:00,22.8,61,18.5,990
2017-04-12T14:00:00,25.6,52,18.5,986.8
2017-04-12T17:00:00,23.2,58,18.5,988
2017-04-12T20:00:00,19.4,79,18.5,988
2017-04-12T23:00:00,16,89,14.8,988.2
2017-04-13T02:00:00,16,89,14.8,987.6
2017-04-13T05:00:00,16,88,11.1,987.1
2017-04-13T08:00:00,19.4,79,12.1,988
2017-04-13T11:00:00,25.4,74,25.9,988.3
2017-04-13T14:00:00,26.8,70,22.2,987.3
2017-04-13T17:00:00,26.2,69,20.4,986.1
2017-04-13T20:00:00,23.2,80,5.6,986.3
2017-04-13T23:00:00,21.4,88,5.6,986.6
2017-04-14T02:00:00,19.8,84,7.4,987.5
2017-04-14T05:00:00,19.2,96,0,986.2
2017-04-14T08:00:00,22.8,93,9.3,988.8
2017-04-14T11:00:00,27.6,72,12.1,989.9
2017-04-14T14:00:00,30,71,0,987.9
2017-04-14T17:00:00,28.6,80,9.3,986.9
2017-04-14T20:00:00,24.4,89,0,986.4
2017-04-14T23:00:00,22.2,91,0,986.4
2017-04-15T02:00:00,20.4,95,0,986.4
2017-04-15T05:00:00,20.4,95,0,986.4
2017-04-15T08:00:00,23.8,78,14.8,988.3
2017-04-15T11:00:00,28,70,16.7,988.8
2017-04-15T14:00:00,30.4,57,18.5,986.1
2017-04-15T17:00:00,29.4,63,11.1,985.3
2017-04-15T20:00:00,25.6,80,9.3,985.1
2017-04-15T23:00:00,24,91,33.4,985
2017-04-16T02:00:00,20.8,100,14.8,986.4
2017-04-16T05:00:00,21,99,27.8,986.3
2017-04-16T08:00:00,21,100,0,987.7
2017-04-16T11:00:00,23.6,94,0,987.7
2017-04-16T14:00:00,24,90,0,986.7
2017-04-16T17:00:00,23,92,0,985.7
2017-04-16T20:00:00,21,91,0,985.7
2017-04-16T23:00:00,20,92,0,986.7
2017-04-17T02:00:00,20,100,0,986.7
2017-04-17T05:00:00,20,100,12.1,986.7
2017-04-17T08:00:00,21.2,90,14.8,987
2017-04-17T11:00:00,23.8,84,5.6,987
2017-04-17T14:00:00,27.2,67,11.1,985
2017-04-17T17:00:00,25.8,69,3.7,984.4
2017-04-17T20:00:00,22,91,3.7,985.9
2017-04-17T23:00:00,22.4,88,11.1,985.7
2017-04-18T02:00:00,20.4,95,5.6,985.7
2017-04-18T05:00:00,20,97,3.7,985.5
2017-04-18T08:00:00,22.8,84,12.1,987.3
2017-04-18T11:00:00,26.2,67,22.2,987.6
2017-04-18T14:00:00,26.6,72,16.7,985.6
2017-04-18T17:00:00,25,76,7.4,985.4
2017-04-18T20:00:00,22.4,88,7.4,985.4
2017-04-18T23:00:00,21.8,93,5.6,986.5
2017-04-19T02:00:00,21.2,89,12.1,985.5
2017-04-19T05:00:00,20.6,85,16.7,985.4
2017-04-19T08:00:00,21.8,75,20.4,985.3
2017-04-19T11:00:00,25.8,56,22.2,984.7
2017-04-19T14:00:00,26.4,66,18.5,982.3
2017-04-19T17:00:00,25.4,73,11.1,981.7
2017-04-19T20:00:00,22.8,86,5.6,982.2
2017-04-19T23:00:00,22.4,88,11.1,982
2017-04-20T02:00:00,20.6,96,5.6,983
2017-04-20T05:00:00,20.4,96,11.1,981.2
2017-04-20T08:00:00,20,99,18.5,981.4
2017-04-20T11:00:00,20.4,96,18.5,981.2
2017-04-20T14:00:00,21.2,97,18.5,980
2017-04-20T17:00:00,21.2,96,14.8,980
2017-04-20T20:00:00,19,91,7.4,980.8
2017-04-20T23:00:00,18,90,5.6,981.8
2017-04-21T02:00:00,17.8,92,7.4,982
2017-04-21T05:00:00,17,98,3.7,982.2
2017-04-21T08:00:00,18.8,93,5.6,983.3
2017-04-21T11:00:00,21.2,81,18.5,984.2
2017-04-21T14:00:00,23,68,14.8,983.2
2017-04-21T17:00:00,21.2,79,12.1,983.4
2017-04-21T20:00:00,19,92,5.6,985.4
2017-04-21T23:00:00,17.8,93,11.1,987
2017-04-22T02:00:00,17.8,91,12.1,986.8
2017-04-22T05:00:00,17.4,94,12.1,986.6
2017-04-22T08:00:00,17,91,12.1,988.6
2017-04-22T11:00:00,23,67,9.3,989.7
2017-04-22T14:00:00,24.4,57,7.4,987.6
2017-04-22T17:00:00,23,66,7.4,987.9
2017-04-22T20:00:00,19,80,18.5,989.3
2017-04-22T23:00:00,16.2,88,11.1,989.4
2017-04-23T02:00:00,15.2,96,5.6,989
2017-04-23T05:00:00,13.8,92,11.1,989
2017-04-23T08:00:00,16.8,91,11.1,990.2
2017-04-23T11:00:00,23,74,18.5,990.2
2017-04-23T14:00:00,27,63,0,988.2
2017-04-23T17:00:00,25,77,9.3,987.2
2017-04-23T20:00:00,20.8,92,7.4,986.6
2017-04-23T23:00:00,20,91,0,986.6
2017-04-24T02:00:00,20,91,0,986.6
2017-04-24T05:00:00,20,91,0,985.6
2017-04-24T08:00:00,21.3,86,18.5,987.8
2017-04-24T11:00:00,24.9,68,20.4,987
2017-04-24T14:00:00,26.1,69,18.5,983.5
2017-04-24T17:00:00,24.8,71,16.7,982.7
2017-04-24T20:00:00,21.4,87,11.1,982.2
2017-04-24T23:00:00,21.2,89,20.4,981.7
2017-04-25T02:00:00,21,89,22.2,979.9
2017-04-25T05:00:00,21.6,84,22.2,979.2
2017-04-25T08:00:00,23,79,33.4,979.6
2017-04-25T11:00:00,24,68,31.5,979.6
2017-04-25T14:00:00,27.4,61,31.5,976.8
2017-04-25T17:00:00,25.8,73,29.6,976.1
2017-04-25T20:00:00,23.8,91,31.5,974.3
2017-04-25T23:00:00,22.8,100,42.6,975.4
2017-04-26T02:00:00,20,99,20.4,977
2017-04-26T05:00:00,18.4,96,31.5,981.5
2017-04-26T08:00:00,17.4,85,27.8,983.9
2017-04-26T11:00:00,18.7,66,27.8,986.3
2017-04-26T14:00:00,20.1,55,24.1,984.4
2017-04-26T17:00:00,17.9,64,18.5,985.2
2017-04-26T20:00:00,13.3,82,18.5,987.9
2017-04-26T23:00:00,10.7,89,16.7,990.3
2017-04-27T02:00:00,9.3,84,11.1,991.5
2017-04-27T05:00:00,8.4,93,11.1,992.1
2017-04-27T08:00:00,12,67,18.5,993.3
2017-04-27T11:00:00,16.6,53,31.5,993.9
2017-04-27T14:00:00,19.2,38,25.9,992
2017-04-27T17:00:00,17.2,50,9.3,991.5
2017-04-27T20:00:00,12,76,12.1,991.8
2017-04-27T23:00:00,11,76,12.1,991.9
2017-04-28T02:00:00,9.4,82,14.8,991.6
2017-04-28T05:00:00,7.4,94,9.3,991.3
2017-04-28T08:00:00,11.4,84,18.5,993.5
2017-04-28T11:00:00,18.6,55,16.7,993.6
2017-04-28T14:00:00,22.7,39,16.7,991
2017-04-28T17:00:00,19.4,58,16.7,991.2
2017-04-28T20:00:00,13.4,75,7.4,992.1
2017-04-28T23:00:00,12.5,84,16.7,992.5
2017-04-29T02:00:00,10.4,94,9.3,990.9
2017-04-29T05:00:00,9.2,97,14.8,990.9
2017-04-29T08:00:00,14.6,80,14.8,993.5
2017-04-29T11:00:00,20.2,62,9.3,993.9
2017-04-29T14:00:00,24,53,9.3,992.1
2017-04-29T17:00:00,20.8,58,9.3,992.1
2017-04-29T20:00:00,17,79,12.1,992.2
2017-04-29T23:00:00,15,79,5.6,992.3
2017-04-30T02:00:00,13.6,82,7.4,990.3
2017-04-30T05:00:00,12.4,84,11.1,990.8
2017-04-30T08:00:00,15.2,80,14.8,992.7
2017-04-30T11:00:00,20.2,64,12.1,992.7
2017-04-30T14:00:00,24,54,11.1,991.2
2017-04-30T17:00:00,21.4,71,7.4,991.1
2017-04-30T20:00:00,20,73,7.4,990.8
2017-04-30T23:00:00,19,73,5.6,991
2017-05-01T02:00:00,17,89,12.1,991
2017-05-01T05:00:00,18,81,11.1,988.9
2017-05-01T08:00:00,20,83,7.4,990.2
2017-05-01T11:00:00,23,68,0,991.2
2017-05-01T14:00:00,22,75,0,990.2
2017-05-01T17:00:00,21.8,85,0,990.2
2017-05-01T20:00:00,19.2,96,0,990.2
2017-05-01T23:00:00,17,91,0,989.2
2017-05-02T02:00:00,16.2,97,0,988.2
2017-05-02T05:00:00,15,100,0,988.2
2017-05-02T08:00:00,17.8,93,0,989.3
2017-05-02T11:00:00,24,68,12.1,989.2
2017-05-02T14:00:00,26.6,64,11.1,987.1
2017-05-02T17:00:00,24.4,71,9.3,985.9
2017-05-02T20:00:00,20.4,88,9.3,987
2017-05-02T23:00:00,19.9,92,9.3,987.5
2017-05-03T02:00:00,19.8,99,11.1,987.2
2017-05-03T05:00:00,19,92,7.4,987.2
2017-05-03T08:00:00,20.4,88,11.1,988.8
2017-05-03T11:00:00,22.6,86,12.1,988.7
2017-05-03T14:00:00,22.4,88,25.9,986
2017-05-03T17:00:00,20,99,18.5,986.4
2017-05-03T20:00:00,18.2,97,22.2,986.6
2017-05-03T23:00:00,18.2,97,5.6,984.6
2017-05-04T02:00:00,18,98,7.4,985.4
2017-05-04T05:00:00,17,99,3.7,984.2
2017-05-04T08:00:00,18.8,100,7.4,986.2
2017-05-04T11:00:00,24.1,81,12.1,985.8
2017-05-04T14:00:00,25.9,69,18.5,983.5
2017-05-04T17:00:00,24.4,73,5.6,983.3
2017-05-04T20:00:00,22.1,90,0,984.6
2017-05-04T23:00:00,21.2,90,0,985.2
2017-05-05T02:00:00,20,99,7.4,985
2017-05-05T05:00:00,19.1,99,9.3,985.1
2017-05-05T08:00:00,19,99,3.7,986.9
2017-05-05T11:00:00,24,76,5.6,987
2017-05-05T14:00:00,25.6,72,5.6,985
2017-05-05T17:00:00,24.4,73,5.6,984.9
2017-05-05T20:00:00,21,82,0,986.2
2017-05-05T23:00:00,20,89,3.7,986.3
2017-05-06T02:00:00,17.8,91,0,985.9
2017-05-06T05:00:00,17.4,98,3.7,985.6
2017-05-06T08:00:00,19.6,100,18.5,987.5
2017-05-06T11:00:00,22.6,86,16.7,988.6
2017-05-06T14:00:00,24.9,69,16.7,986.5
2017-05-06T17:00:00,23.2,82,11.1,985.7
2017-05-06T20:00:00,20,91,5.6,986.1
2017-05-06T23:00:00,18.6,95,0,986.6
2017-05-07T02:00:00,17.8,100,11.1,986
2017-05-07T05:00:00,17.9,92,14.8,985.3
2017-05-07T08:00:00,19.8,92,12.1,987.7
2017-05-07T11:00:00,25,76,14.8,988.7
2017-05-07T14:00:00,27,69,18.5,985.7
2017-05-07T17:00:00,23.6,85,16.7,984.9
2017-05-07T20:00:00,21,89,9.3,984.9
2017-05-07T23:00:00,19,90,22.2,984.9
2017-05-08T02:00:00,19,92,9.3,982.9
2017-05-08T05:00:00,16.8,93,14.8,982.8
2017-05-08T08:00:00,20.6,85,16.7,983.9
2017-05-08T11:00:00,25.6,63,24.1,983.5
2017-05-08T14:00:00,27.6,59,18.5,981.7
2017-05-08T17:00:00,25.4,72,9.3,981.3
2017-05-08T20:00:00,18.2,89,24.1,984.8
2017-05-08T23:00:00,18,90,9.3,985.4
2017-05-09T02:00:00,18,90,14.8,982.4
2017-05-09T05:00:00,17.2,95,12.1,984.4
2017-05-09T08:00:00,18.6,92,9.3,986.7
2017-05-09T11:00:00,21.8,84,18.5,987.4
2017-05-09T14:00:00,25,68,7.4,986.2
2017-05-09T17:00:00,24,74,9.3,986.3
2017-05-09T20:00:00,21,90,20.4,986.7
2017-05-09T23:00:00,19,91,18.5,987.7
2017-05-10T02:00:00,17.8,93,18.5,987.4
2017-05-10T05:00:00,17.6,94,20.4,986.4
2017-05-10T08:00:00,18.8,91,9.3,988.4
2017-05-10T11:00:00,24.8,69,7.4,989.2
2017-05-10T14:00:00,26.8,65,5.6,987.5
2017-05-10T17:00:00,24.2,80,9.3,987.4
2017-05-10T20:00:00,22,84,5.6,987.4
2017-05-10T23:00:00,20,91,3.7,987.6
2017-05-11T02:00:00,18,99,3.7,986.8
2017-05-11T05:00:00,18,99,3.7,986.4
2017-05-11T08:00:00,20,100,11.1,987.7
2017-05-11T11:00:00,26,66,29.6,988
2017-05-11T14:00:00,30,58,29.6,986.3
2017-05-11T17:00:00,24,82,14.8,985.2
2017-05-11T20:00:00,21.8,84,14.8,986.7
2017-05-11T23:00:00,21.2,89,12.1,985.3
2017-05-12T02:00:00,21.2,89,20.4,984.5
2017-05-12T05:00:00,20.4,87,18.5,984.4
2017-05-12T08:00:00,21.4,78,20.4,986
2017-05-12T11:00:00,25.4,66,16.7,985.8
2017-05-12T14:00:00,27,62,24.1,983.1
2017-05-12T17:00:00,24.4,71,11.1,982.4
2017-05-12T20:00:00,22,81,7.4,982.8
2017-05-12T23:00:00,21.2,88,14.8,982.8
2017-05-13T02:00:00,20.2,88,12.1,982
2017-05-13T05:00:00,19.8,84,5.6,982.2
2017-05-13T08:00:00,22.2,80,18.5,982
2017-05-13T11:00:00,26.2,67,25.9,981.2
2017-05-13T14:00:00,25,77,22.2,976
2017-05-13T17:00:00,15,99,,979
2017-05-13T20:00:00,15.8,90,5.6,979.6
2017-05-13T23:00:00,15.2,88,18.5,983
2017-05-14T02:00:00,15.4,96,11.1,984.2
2017-05-14T05:00:00,15.6,95,11.1,984.8
2017-05-14T08:00:00,15,100,0,985.7
2017-05-14T11:00:00,20.8,83,12.1,985.8
2017-05-14T14:00:00,22,82,11.1,983.8
2017-05-14T17:00:00,20,90,9.3,984.8
2017-05-14T20:00:00,16.8,93,14.8,985.8
2017-05-14T23:00:00,14.2,97,0,985.8
2017-05-15T02:00:00,13,100,14.8,984.8
2017-05-15T05:00:00,13,100,12.1,984.8
2017-05-15T08:00:00,15,98,9.3,987.3
2017-05-15T11:00:00,20,74,11.1,987.1
2017-05-15T14:00:00,23,66,14.8,986.2
